"sales_order_id","sales_order_number","document_date","customer_id","customer_name","line_number","product_id","product_code","product_name","quantity","unit","standard_price","discount_rate","actual_price","subtotal_amount","order_status","document_status","transaction_type","sales_department","salesperson","planned_delivery_date","is_urgent","contract_number","project_name","end_customer","quotation_number","notes","created_date","status"
SO0000823,SO-202408-00354,"2025-08-05","10056",成都测控地理信息工程有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,28,台,4199,"9.4%",3804,106520,已发货,已确认,项目销售,销售一部,姚强,"2025-09-29",否,HT-2024-241,成都测控地理信息工程有限公司设备采购项目,成都测控地理信息工程有限公司,QT-202408-00354,"","2025-08-05",Active
SO0000824,SO-202408-00354,"2025-08-05","10056",成都测控地理信息工程有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,28,台,3799,"7.6%",3510,98288,已发货,已确认,项目销售,销售一部,姚强,"2025-09-14",否,HT-2024-241,成都测控地理信息工程有限公司设备采购项目,成都测控地理信息工程有限公司,QT-202408-00354,"","2025-08-05",Active
SO0000825,SO-202405-00355,"2025-05-21","10057",青岛天图勘测工程有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,3,台,28999,"0.0%",28999,86997,已发货,已确认,直销,销售一部,袁琳,"2025-07-16",否,"","",青岛天图勘测工程有限公司,QT-202405-00355,"","2025-05-21",Active
SO0000826,SO-202408-00356,"2025-08-27","10057",青岛天图勘测工程有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,1,台,3799,"0.0%",3799,3799,已发货,已确认,直销,销售一部,李娜,"2025-09-23",否,"","",青岛天图勘测工程有限公司,"","","2025-08-27",Active
SO0000827,SO-202312-00357,"2025-12-16","10057",青岛天图勘测工程有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,1,台,3799,"0.0%",3799,3799,已发货,已确认,直销,销售一部,冯涛,"2025-12-19",否,"","",青岛天图勘测工程有限公司,QT-202312-00357,"","2025-12-16",Active
SO0000828,SO-202312-00357,"2025-12-16","10057",青岛天图勘测工程有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,5,台,28999,"0.0%",28999,144995,已发货,已确认,直销,销售一部,冯涛,"2025-12-19",否,"","",青岛天图勘测工程有限公司,QT-202312-00357,"","2025-12-16",Active
SO0000829,SO-202309-00358,"2025-09-11","10058",大连天图测绘有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,13,台,3799,"10.0%",3419,44448,已发货,已确认,项目销售,销售一部,周杰,"2025-09-28",否,HT-2023-157,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202309-00538,"","2025-09-11",Active
SO0000830,SO-202309-00358,"2025-09-11","10058",大连天图测绘有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,24,台,4199,"11.0%",3737,89691,已发货,已确认,项目销售,销售一部,周杰,"2025-10-07",否,HT-2023-157,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202309-00538,"","2025-09-11",Active
SO0000831,SO-202309-00358,"2025-09-11","10058",大连天图测绘有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,13,台,28999,"12.2%",25461,330995,已发货,已确认,项目销售,销售一部,周杰,"2025-09-26",否,HT-2023-157,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202309-00538,"","2025-09-11",Active
SO0000832,SO-202302-00359,"2025-02-08","10058",大连天图测绘有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,13,台,28999,"13.7%",25026,325340,已发货,已确认,项目销售,销售一部,韩雪,"2025-03-12",否,HT-2023-011,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202302-00359,"","2025-02-08",Active
SO0000833,SO-202302-00359,"2025-02-08","10058",大连天图测绘有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,19,台,4199,"9.0%",3821,72601,已发货,已确认,项目销售,销售一部,韩雪,"2025-04-04",否,HT-2023-011,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202302-00359,"","2025-02-08",Active
SO0000834,SO-202302-00359,"2025-02-08","10058",大连天图测绘有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,15,台,3799,"14.0%",3267,49007,已发货,已确认,项目销售,销售一部,韩雪,"2025-03-09",否,HT-2023-011,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202302-00359,"","2025-02-08",Active
SO0000835,SO-202311-00360,"2025-11-21","10058",大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,12,台,4199,"14.4%",3594,43132,已发货,已确认,项目销售,销售一部,冯涛,"2025-12-24",否,HT-2023-354,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202311-00511,"","2025-11-21",Active
SO0000836,SO-202311-00360,"2025-11-21","10058",大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,28,台,3799,"7.9%",3499,97969,已发货,已确认,项目销售,销售一部,冯涛,"2025-11-24",否,HT-2023-354,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202311-00511,"","2025-11-21",Active
SO0000837,SO-202411-00361,"2025-11-14","10058",大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,20,台,4199,"5.7%",3960,79193,已发货,已确认,项目销售,销售一部,孙丽,"2025-11-29",否,HT-2024-326,"2024年咸阳市测绘项目",大连天图测绘有限公司,QT-202411-00361,"","2025-11-14",Active
SO0000838,SO-202411-00361,"2025-11-14","10058",大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,15,台,3799,"11.6%",3358,50375,已发货,已确认,项目销售,销售一部,孙丽,"2025-12-21",否,HT-2024-326,"2024年咸阳市测绘项目",大连天图测绘有限公司,QT-202411-00361,"","2025-11-14",Active
SO0000839,SO-202411-00361,"2025-11-14","10058",大连天图测绘有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,10,台,28999,"13.5%",25084,250841,已发货,已确认,项目销售,销售一部,孙丽,"2025-12-30",否,HT-2024-326,"2024年咸阳市测绘项目",大连天图测绘有限公司,QT-202411-00361,"","2025-11-14",Active
SO0000840,SO-202408-00362,"2025-08-10","10058",大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,13,台,4199,"11.0%",3737,48582,已发货,已确认,项目销售,销售一部,冯涛,"2025-10-06",否,HT-2024-049,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202408-00362,"","2025-08-10",Active
SO0000841,SO-202408-00362,"2025-08-10","10058",大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,12,台,28999,"5.3%",27462,329545,已发货,已确认,项目销售,销售一部,冯涛,"2025-10-04",否,HT-2024-049,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202408-00362,"","2025-08-10",Active
SO0000842,SO-202408-00362,"2025-08-10","10058",大连天图测绘有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,20,台,3799,"9.4%",3442,68838,已发货,已确认,项目销售,销售一部,冯涛,"2025-09-16",否,HT-2024-049,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202408-00362,"","2025-08-10",Active
SO0000843,SO-202406-00363,"2025-06-27","10058",大连天图测绘有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,7,台,28999,"12.1%",25490,178431,已发货,已确认,项目销售,销售一部,姚强,"2025-08-01",否,HT-2024-259,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202406-00393,"","2025-06-27",Active
SO0000844,SO-202406-00363,"2025-06-27","10058",大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,19,台,3799,"8.3%",3484,66190,已发货,已确认,项目销售,销售一部,姚强,"2025-07-13",否,HT-2024-259,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202406-00393,"","2025-06-27",Active
SO0000845,SO-202307-00364,"2025-07-24","10058",大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,23,台,4199,"10.7%",3750,86243,已发货,已确认,项目销售,销售一部,蒋敏,"2025-08-09",否,HT-2023-093,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202307-00512,"","2025-07-24",Active
SO0000846,SO-202307-00364,"2025-07-24","10058",大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,15,台,28999,"5.3%",27462,411931,已发货,已确认,项目销售,销售一部,蒋敏,"2025-09-12",否,HT-2023-093,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202307-00512,"","2025-07-24",Active
SO0000847,SO-202307-00364,"2025-07-24","10058",大连天图测绘有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,28,台,3799,"10.1%",3415,95628,已发货,已确认,项目销售,销售一部,蒋敏,"2025-08-23",否,HT-2023-093,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202307-00512,"","2025-07-24",Active
SO0000848,SO-202411-00365,"2025-11-07","10058",大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,24,台,4199,"5.5%",3968,95233,已发货,已确认,项目销售,销售一部,韩雪,"2025-11-29",否,HT-2024-465,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202411-00365,"","2025-11-07",Active
SO0000849,SO-202411-00365,"2025-11-07","10058",大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,4,台,28999,"11.0%",25809,103236,已发货,已确认,项目销售,销售一部,韩雪,"2025-12-05",否,HT-2024-465,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202411-00365,"","2025-11-07",Active
SO0000850,SO-202411-00365,"2025-11-07","10058",大连天图测绘有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,8,台,3799,"9.3%",3446,27566,已发货,已确认,项目销售,销售一部,韩雪,"2025-12-03",否,HT-2024-465,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202411-00365,"","2025-11-07",Active
SO0000851,SO-202404-00366,"2025-04-18","10058",大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,16,台,4199,"7.5%",3884,62145,已发货,已确认,项目销售,销售一部,刘洋,"2025-05-29",否,HT-2024-211,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202404-00366,"","2025-04-18",Active
SO0000852,SO-202404-00366,"2025-04-18","10058",大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,24,台,3799,"12.2%",3336,80052,已发货,已确认,项目销售,销售一部,刘洋,"2025-05-26",否,HT-2024-211,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202404-00366,"","2025-04-18",Active
SO0000853,SO-202404-00366,"2025-04-18","10058",大连天图测绘有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,13,台,28999,"13.9%",24968,324586,已发货,已确认,项目销售,销售一部,刘洋,"2025-06-15",否,HT-2024-211,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202404-00366,"","2025-04-18",Active
SO0000854,SO-202402-00367,"2025-02-27","10058",大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,17,台,4199,"10.1%",3775,64173,已发货,已确认,项目销售,销售一部,吴磊,"2025-04-11",否,HT-2024-123,"2024年咸阳市测绘项目",大连天图测绘有限公司,QT-202402-00367,"","2025-02-27",Active
SO0000855,SO-202402-00367,"2025-02-27","10058",大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,14,台,3799,"6.7%",3544,49623,已发货,已确认,项目销售,销售一部,吴磊,"2025-04-10",否,HT-2024-123,"2024年咸阳市测绘项目",大连天图测绘有限公司,QT-202402-00367,"","2025-02-27",Active
SO0000856,SO-202402-00367,"2025-02-27","10058",大连天图测绘有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,5,台,28999,"5.8%",27317,136585,已发货,已确认,项目销售,销售一部,吴磊,"2025-03-24",否,HT-2024-123,"2024年咸阳市测绘项目",大连天图测绘有限公司,QT-202402-00367,"","2025-02-27",Active
SO0000857,SO-202311-00368,"2025-11-14","10058",大连天图测绘有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,29,台,3799,"10.4%",3404,98713,已取消,已取消,项目销售,销售一部,韩雪,"2025-12-10",否,HT-2023-104,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202311-00368,"","2025-11-14",Active
SO0000858,SO-202311-00368,"2025-11-14","10058",大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,13,台,28999,"5.9%",27288,354745,已取消,已取消,项目销售,销售一部,韩雪,"2025-12-23",否,HT-2023-104,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202311-00368,"","2025-11-14",Active
SO0000859,SO-202311-00368,"2025-11-14","10058",大连天图测绘有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,23,台,4199,"8.5%",3842,88368,已取消,已取消,项目销售,销售一部,韩雪,"2025-12-25",否,HT-2023-104,"2023年咸阳市测绘项目",大连天图测绘有限公司,QT-202311-00368,"","2025-11-14",Active
SO0000860,SO-202411-00369,"2025-11-05","10059",杭州测控地理信息技术有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,5,台,28999,"0.0%",28999,144995,已发货,已确认,直销,销售一部,谢文,"2025-12-04",是,"","",杭州测控地理信息技术有限公司,QT-202411-00369,"","2025-11-05",Active
SO0000861,SO-202411-00369,"2025-11-05","10059",杭州测控地理信息技术有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,2,台,4199,"0.0%",4199,8398,已发货,已确认,直销,销售一部,谢文,"2025-12-29",是,"","",杭州测控地理信息技术有限公司,QT-202411-00369,"","2025-11-05",Active
SO0000862,SO-202303-00370,"2025-03-27","10059",杭州测控地理信息技术有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,5,台,4199,"0.0%",4199,20995,已发货,已确认,项目销售,销售一部,孙丽,"2025-05-01",否,HT-2023-490,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202303-00611,"","2025-03-27",Active
SO0000863,SO-202303-00370,"2025-03-27","10059",杭州测控地理信息技术有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,24,台,3799,"8.0%",3495,83882,已发货,已确认,项目销售,销售一部,孙丽,"2025-05-17",否,HT-2023-490,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202303-00611,"","2025-03-27",Active
SO0000864,SO-202304-00371,"2025-04-03","10059",杭州测控地理信息技术有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,5,台,4199,"0.0%",4199,20995,已发货,已确认,项目销售,销售一部,冯涛,"2025-05-26",否,HT-2023-293,常州市地质勘探应用项目,杭州测控地理信息技术有限公司,QT-202303-00624,"","2025-04-03",Active
SO0000865,SO-202304-00371,"2025-04-03","10059",杭州测控地理信息技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,15,台,28999,"4.8%",27607,414106,已发货,已确认,项目销售,销售一部,冯涛,"2025-05-23",否,HT-2023-293,常州市地质勘探应用项目,杭州测控地理信息技术有限公司,QT-202303-00624,"","2025-04-03",Active
SO0000866,SO-202304-00371,"2025-04-03","10059",杭州测控地理信息技术有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,21,台,3799,"3.1%",3681,77306,已发货,已确认,项目销售,销售一部,冯涛,"2025-04-28",否,HT-2023-293,常州市地质勘探应用项目,杭州测控地理信息技术有限公司,QT-202303-00624,"","2025-04-03",Active
SO0000867,SO-202408-00372,"2025-08-17","10059",杭州测控地理信息技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,2,台,3799,"0.0%",3799,7598,已发货,已确认,直销,销售一部,曹磊,"2025-10-01",否,"","",杭州测控地理信息技术有限公司,QT-202408-00523,"","2025-08-17",Active
SO0000868,SO-202408-00372,"2025-08-17","10059",杭州测控地理信息技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,2,台,28999,"0.0%",28999,57998,已发货,已确认,直销,销售一部,曹磊,"2025-09-21",否,"","",杭州测控地理信息技术有限公司,QT-202408-00523,"","2025-08-17",Active
SO0000869,SO-202312-00373,"2025-12-04","10059",杭州测控地理信息技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,11,台,3799,"5.4%",3594,39532,已发货,已确认,项目销售,销售一部,袁琳,"2025-12-07",否,HT-2023-121,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202312-00373,"","2025-12-04",Active
SO0000870,SO-202312-00373,"2025-12-04","10059",杭州测控地理信息技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,6,台,28999,"0.0%",28999,173994,已发货,已确认,项目销售,销售一部,袁琳,"2025-12-07",否,HT-2023-121,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202312-00373,"","2025-12-04",Active
SO0000871,SO-202312-00373,"2025-12-04","10059",杭州测控地理信息技术有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,24,台,4199,"6.5%",3926,94226,已发货,已确认,项目销售,销售一部,袁琳,"2025-12-07",否,HT-2023-121,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202312-00373,"","2025-12-04",Active
SO0000872,SO-202310-00374,"2025-10-09","10060",南京星图测量服务有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,"0.0%",3799,18995,已发货,已确认,直销,销售一部,韩雪,"2025-12-04",否,"","",南京星图测量服务有限公司,"","","2025-10-09",Active
SO0000873,SO-202304-00375,"2025-04-26","10060",南京星图测量服务有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,10,台,4199,"8.0%",3863,38631,已发货,已确认,项目销售,销售一部,孙丽,"2025-05-15",否,HT-2023-494,南京星图测量服务有限公司设备采购项目,南京星图测量服务有限公司,QT-202304-00588,"","2025-04-26",Active
SO0000874,SO-202304-00375,"2025-04-26","10060",南京星图测量服务有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,"0.0%",3799,18995,已发货,已确认,项目销售,销售一部,孙丽,"2025-05-13",否,HT-2023-494,南京星图测量服务有限公司设备采购项目,南京星图测量服务有限公司,QT-202304-00588,"","2025-04-26",Active
SO0000875,SO-202401-00376,"2025-01-12","10060",南京星图测量服务有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,4,台,4199,"0.0%",4199,16796,已发货,已确认,直销,销售一部,郑海,"2025-01-31",否,"","",南京星图测量服务有限公司,"","","2025-01-12",Active
SO0000876,SO-202401-00376,"2025-01-12","10060",南京星图测量服务有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,"0.0%",3799,15196,已发货,已确认,直销,销售一部,郑海,"2025-02-12",否,"","",南京星图测量服务有限公司,"","","2025-01-12",Active
SO0000877,SO-202302-00377,"2025-02-25","10060",南京星图测量服务有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,5,台,4199,"0.0%",4199,20995,已发货,已确认,直销,销售一部,周杰,"2025-04-22",否,"","",南京星图测量服务有限公司,QT-202302-00377,"","2025-02-25",Active
SO0000878,SO-202403-00378,"2025-03-29","10061",沈阳经纬测量有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,"0.0%",3799,15196,已发货,已确认,直销,销售一部,冯涛,"2025-04-16",否,"","",沈阳经纬测量有限公司,QT-202403-00378,"","2025-03-29",Active
SO0000879,SO-202308-00379,"2025-08-30","10061",沈阳经纬测量有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,3,台,3799,"0.0%",3799,11397,已发货,已确认,直销,销售一部,郑海,"2025-10-09",否,"","",沈阳经纬测量有限公司,QT-202308-00341,"","2025-08-30",Active
